ClientCode	Application	Feature	Upin	Comment
1006	Incentive Management	IM	TEST_1006_IM_USER105	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER106	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER107	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER108	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER109	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER110	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER111	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER112	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER113	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER114	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER115	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER116	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER117	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER118	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER119	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER120	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER121	Use only for Incentive Management testing.
1006	Incentive Management	IM	TEST_1006_IM_USER122	Use only for Incentive Management testing.
