ClientCode	Application	Feature	Upin	Comment
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER30	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER31	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER32	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER33	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER34	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER35	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER36	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER37	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER38	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER39	Use only for Hidden Health Risk Screening testing.
1004	Hidden Health Risk Screening	HHR	TEST_1004_BHHR_USER40	Use only for Hidden Health Risk Screening testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER1	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER2	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER3	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER4	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER5	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER6	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER7	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER8	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER9	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER10	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER11	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER12	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER13	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER14	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER15	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER16	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER17	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER18	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER19	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER20	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER21	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER22	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER23	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER24	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER25	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER26	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER27	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER28	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER29	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER30	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER31	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER32	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER33	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER34	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER35	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER36	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER37	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER38	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER39	Use only for Campaigns testing.
1004	Campaigns	CMP	TEST_1004_CAMP_USER40	Use only for Campaigns testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER1	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER2	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER3	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER4	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER5	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER6	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER7	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER8	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER9	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER10	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER11	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER12	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER13	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER14	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER15	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER16	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER17	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER18	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER19	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER20	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER21	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER22	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER23	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER24	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER25	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER26	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER27	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER28	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER29	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER30	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER31	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER32	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER33	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER34	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER35	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER36	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER37	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER38	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER39	Use only for Positive testing.
1004	Positive Testing	GEN	TEST_1004_GEN_USER40	Use only for Positive testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER1	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER2	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER3	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER4	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER5	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER6	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER7	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER8	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER9	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER10	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER11	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER12	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER13	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER14	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER15	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER16	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER17	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER18	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER19	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER20	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER21	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER22	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER23	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER24	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER25	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER26	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER27	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER28	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER29	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER30	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER31	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER32	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER33	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER34	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER35	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER36	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER37	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER38	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER39	Use only for Benefits Quiz testing.
1004	Benefits Quiz	QUIZ	TEST_1004_BQUIZ_USER40	Use only for Benefits Quiz testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER1	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER2	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER3	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER4	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER5	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER6	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER7	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER8	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER9	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER10	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER11	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER12	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER13	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER14	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER15	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER16	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER17	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER18	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER19	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER20	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER21	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER22	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER23	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER24	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER25	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER26	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER27	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER28	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER29	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER30	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER31	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER32	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER33	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER34	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER35	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER36	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER37	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER38	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER39	Use only for Interactive Voice Response(IVR) testing.
1004	Interactive Voice Response	QUIZ	TEST_1004_BIVR_USER40	Use only for Interactive Voice Response(IVR) testing.
